pairwise_dist,pairwise_nearmiss
0.5110310179117518,0.9013761467889908
0.514962865880297,0.901813018785496
0.5178025338575797,0.9021406727828744
0.5125600698995194,0.9036697247706422
0.5157273918741808,0.9029051987767585
0.5123416339012669,0.9079292267365662
0.5128877238968982,0.9049803407601572
0.5178025338575797,0.9034512887723896
0.5208606378331149,0.9047619047619048
0.5182394058540847,0.9024683267802532
0.509392747924858,0.8997378768020969
0.52129750982962,0.9068370467453036
0.5151813018785496,0.9033420707732636
0.5227173438182612,0.907055482743556
0.5151813018785496,0.9050895587592834
0.5164919178680646,0.9021406727828744
0.5198776758409785,0.9056356487549148
0.5148536478811707,0.8994102228047182
0.5207514198339886,0.9038881607688948
0.5173656618610747,0.9042158147662734
0.514962865880297,0.9033420707732636
0.5229357798165137,0.9071647007426824
0.5188947138488422,0.903997378768021
0.5193315858453473,0.9056356487549148
0.5180209698558322,0.9024683267802536
0.5220620358235036,0.9029051987767585
0.5195500218435998,0.9049803407601572
0.5119047619047619,0.904871122761031
0.5137614678899082,0.9015945827872432
0.5133245958934032,0.9008300567933596
0.5151813018785496,0.9002839667977284
0.5226081258191348,0.905307994757536
0.5163826998689384,0.9038881607688948
0.5145259938837919,0.9015945827872436
0.5185670598514635,0.903560506771516
0.514525993883792,0.9000655307994757
0.519222367846221,0.9025775447793796
0.5193315858453473,0.904871122761031
0.5175840978593271,0.90694626474443
0.5208606378331149,0.9022498907820008
0.515399737876802,0.903997378768021
0.5115771079073831,0.9017038007863696
0.5220620358235036,0.9049803407601572
0.512778505897772,0.9042158147662734
0.5190039318479686,0.9032328527741372
0.5184578418523371,0.905307994757536
0.5244648318042813,0.9091306247269548
0.5161642638706858,0.9038881607688948
0.5171472258628221,0.9027959807776322
0.514962865880297,0.9001747487986019
0.5168195718654434,0.9017038007863696
0.519659239842726,0.9071647007426824
0.5151813018785495,0.9054172127566624
0.5174748798602009,0.9036697247706422
0.5179117518567059,0.903560506771516
0.5175840978593271,0.9071647007426824
0.5163826998689384,0.9058540847531674
0.5242463958060288,0.905307994757536
0.5151813018785496,0.904871122761031
0.5167103538663171,0.9024683267802532
0.5179117518567059,0.9005024027959808
0.5195500218435998,0.9019222367846222
0.5196592398427261,0.9029051987767585
0.5155089558759283,0.905307994757536
0.5172564438619484,0.9066186107470512
0.5204237658366098,0.903123634775011
0.5186762778505897,0.9060725207514198
0.5162734818698121,0.9042158147662736
0.5150720838794234,0.9033420707732636
0.519222367846221,0.9066186107470512
0.5257754477937964,0.9102228047182176
0.5186762778505898,0.904434250764526
0.5148536478811707,0.9024683267802536
0.5184578418523372,0.90607252075142
0.515399737876802,0.90607252075142
0.5208606378331149,0.9074923547400612
0.518348623853211,0.9038881607688948
0.5211882918304936,0.9031236347750108
0.5117955439056356,0.9037789427697684
0.5209698558322412,0.9024683267802532
0.5206422018348624,0.904871122761031
0.5172564438619484,0.901485364788117
0.5140891218872871,0.9020314547837484
0.5216251638269986,0.9076015727391874
0.509829619921363,0.9024683267802532
0.5184578418523372,0.905307994757536
