agreement_dist,agreement_nearmiss
0.7345414607358595,0.9676002196595276
0.7370732242836755,0.967285102645735
0.7389249203033967,0.9676816532922942
0.7369288224956063,0.967816344463972
0.7379984620454795,0.969240909590245
0.7397365532381998,0.9678375411635566
0.7370618613339194,0.9679156136688276
0.7333553065260382,0.967919138650846
0.7357495881383855,0.9676002196595276
0.7338169029563688,0.9671392460709968
0.7332454405625137,0.9671500769061744
0.7379514765616423,0.9684926995279394
0.7357205623901582,0.968695079086116
0.7395226047739523,0.967880321196788
0.7364085667215815,0.9674903898956616
0.73447631607869,0.9666996373227827
0.7390731385899407,0.9688117724577202
0.7378310075815845,0.9674761015273048
0.7349675717269429,0.9662526107507968
0.735617039964866,0.9683794466403162
0.7351197012958489,0.96760377772897
0.7371139685679745,0.9691174854379602
0.7324253075571178,0.96792618629174
0.731750219876869,0.9688874230430958
0.7380743020444054,0.9682347768740382
0.7397184957114581,0.9664614031229382
0.7357205623901582,0.9667179261862916
0.7370386643233744,0.96957381370826
0.738476733977173,0.9663081650570676
0.7391160949868074,0.9671284080914688
0.7373914954400616,0.968135369739589
0.7350258270139576,0.9671392460709968
0.7371541501976284,0.9677206851119896
0.7372350938838256,0.9682661688810804
0.7349000658906216,0.968262683944652
0.7372527472527473,0.9678021978021978
0.7388583973655324,0.9680570801317234
0.7364085667215815,0.9674903898956616
0.7352811950790861,0.9673769771528998
0.7361248488844928,0.9672491482580504
0.7345638321248077,0.9681388705778948
0.7388821785439772,0.96782694630504
0.7348934300153812,0.9689079323225664
0.7361019556141507,0.966820479015601
0.7354136908032084,0.9680254917042084
0.7350258270139576,0.967798659193318
0.7350032959789057,0.9680290046143704
0.7350615114235501,0.9700131810193322
0.7344402903012975,0.9687706179898834
0.7354008578027054,0.968107335312878
0.7355299286106535,0.9668314113124656
0.7392546993514345,0.968231285039024
0.7387100318646302,0.9676958575980662
0.7352004393190554,0.9690280065897858
0.7372993182318012,0.9673411040246316
0.7345638321248077,0.9685783344319928
0.7370732242836755,0.9669557580414976
0.7362347510715463,0.9676887570062644
0.7395696091348265,0.9683794466403162
0.7370097769965945,0.9697901790618476
0.7371773750686436,0.9695771554091158
0.735193934732447,0.9684650038457312
0.7360316761988561,0.9668939727232732
0.7373393386795561,0.969240909590245
0.7322272277771673,0.9668168333150204
0.7359859309738404,0.96713563420532
0.7367900692079534,0.9681423706470396
0.7351487866476337,0.96760733501702
0.7356561881732249,0.9675752912728072
0.7362347510715463,0.9693372898120672
0.73451230228471,0.967596660808436
0.737218251786696,0.9666849917537108
0.7356043956043956,0.9683516483516484
0.738633867779486,0.9685921370524928
0.734915924826904,0.9679085613803716
0.7354200988467875,0.9683690280065896
0.73636763412489,0.9682277924362356
0.7358241758241758,0.9657142857142856
0.7384615384615385,0.9674725274725274
0.7360210919477096,0.967483247281116
0.7379408856169651,0.9672563454565432
0.7359859309738404,0.9665860628709606
0.7378491312953596,0.9684407301517484
0.7375356907533495,0.9670546892159017
0.7407285494843099,0.9679613780996268
0.7350549450549451,0.968131868131868
0.7381266490765171,0.967348284960422
0.7340285400658617,0.9670691547749726
0.7363736263736264,0.9678021978021978
0.7359569088710564,0.9674618005936024
0.7346669597713783,0.9682347768740382
0.7390396659707724,0.9686847599164928
0.7371773750686436,0.9681493684788578
0.7367900692079534,0.967483247281116
0.7367495051682428,0.9683307675390368
0.738896218117854,0.9676781002638524
0.7372695346795435,0.9694907813871816
0.7377319134921506,0.96794379185421
0.7362987369577155,0.9686985172981878
0.7387149917627677,0.9684788577704558
0.7362987369577155,0.9676002196595276
0.7367322272277772,0.968904515987254
0.7343595382078065,0.9671247938427708
0.7360958452407123,0.9688942624752692
0.7379461834157056,0.9676002196595276
0.7351131619424303,0.9675895407602724
0.7383177570093458,0.9670148433205058
0.7378544735106617,0.9688942624752692
0.7354590434304563,0.9683342495876855
0.7368999231022739,0.9667142700208724
0.7382129904385097,0.9685679745026926
0.7367669668350538,0.9680430485394246
0.7353748216441663,0.9694874327735704
0.7382705197231073,0.9671464674211624
0.7370329670329671,0.9671428571428572
0.7401626731149703,0.9690041767421412
0.7362697715289982,0.9677065026362038
0.7356271298230186,0.9676816532922942
0.738375288556667,0.9694404748818292
0.7353264453726094,0.9662563200703452
0.7364605075249918,0.9681423706470396
0.7371372031662269,0.9680079155672824
0.7372993182318012,0.9664614031229382
0.7358822236871018,0.9680290046143704
0.7337213132755024,0.9682661688810804
0.7351291918636613,0.9681143485431556
0.7366743598197604,0.9673590504451038
0.7380114386273647,0.9672239331280248
0.732813529540962,0.9665056007028332
0.7369751593756869,0.9686744339415256
0.7336920711618713,0.9678234131341972
0.7381554358579752,0.9702099593272508
0.7335457642017361,0.9686847599164928
0.7363736263736264,0.9682417582417584
0.7376689003625179,0.9663847083379106
0.7362239297475301,0.9675082327113064
0.7387674393057234,0.9700098868504888
0.7392546993514345,0.96779157964164
0.7360149466974393,0.9681283657544784
0.7368999231022739,0.9689113479072832
0.7373914954400616,0.9679156136688276
0.7362806554492467,0.968107335312878
0.7348934300153812,0.967699406723797
0.7368941641938674,0.9670293438839432
0.7377680043980209,0.9688840021990104
0.7375933245498463,0.9672815107597716
0.7349582784365393,0.9670619235836628
0.7375302131399692,0.968358602504944
0.7368073878627969,0.9676781002638524
0.7398239823982399,0.9686468646864688
0.7409075925722448,0.968135369739589
0.7327841845140033,0.9665019220208676
0.7361187465640462,0.9677844969763606
0.7368015838099428,0.9688737351517818
0.7380978559648158,0.9673446948873008
0.7383516483516483,0.9689010989010988
0.7341452710116304,0.9682905420232608
0.7341758241758242,0.9662637362637364
0.7325938941357347,0.968921590160334
0.7364255880413277,0.96713563420532
0.735836627140975,0.969038208168643
0.7384902757938688,0.9691242720580155
0.7377787542568384,0.9671536855981544
0.7375590464681973,0.9689113479072832
0.7399231191652937,0.9683690280065896
0.7395170142700329,0.967178924259056
0.7363966142684402,0.9684511377377156
0.7406919275123558,0.9681493684788578
0.7376166941241077,0.9683690280065896
0.736205759507584,0.9661464058034732
0.7369866022402811,0.9678234131341972
0.7361720807726075,0.9666374012291484
0.7354945054945055,0.967032967032967
0.734915924826904,0.967798659193318
0.7339923119165294,0.9676002196595276
0.7359859309738404,0.9677951198065508
0.7359174261557044,0.9680465575930602
0.7345346665201626,0.967366223491924
0.7348260344638349,0.967841071232576
0.7399384209368814,0.968220804926325
0.7349092908191314,0.9676745464540956
0.7351422607931452,0.9673733933867956
0.7333479885689163,0.9673554627390636
0.7376292060699362,0.9673411040246316
0.7366512854317733,0.9664908811250276
0.7368710173588222,0.967479674796748
0.7380324989020641,0.969257795344752
0.7344316309719934,0.9672707303679297
0.7402283706631533,0.967610891523935
0.7339268051434223,0.9688976810638532
0.7364085667215815,0.9680395387149916
0.7380743020444054,0.9676852055396792
0.7360500878734623,0.968145869947276
0.7359630809801121,0.9691242720580155
0.7358698042665494,0.968220804926325
0.73603781882146,0.9687774846086192
0.737119630890915,0.9686916401186422
0.7376977152899824,0.969134446397188
0.737467018469657,0.9689973614775724
0.7359859309738404,0.969114091009013
0.7376058041112454,0.9692206221831372
0.7340367073304759,0.9669194416968898
0.7344899527835731,0.9687053914571208
0.7330843585237259,0.968036028119508
0.7352585922916438,0.9679367519490502
