loo_exact_dist,loo_nearmiss_dist
0.36803341761020114,0.8875453446191052
0.3666520210896309,0.8866432337434095
0.3680624244422464,0.8875700626442466
0.36617243272926964,0.886216364634816
0.37119630890915084,0.8864110732725475
0.37445079086115995,0.8865333919156415
0.36496430532674357,0.8839099395936298
0.36917838312829526,0.8876318101933216
0.3610897506316599,0.8906953751510491
0.36284741294078876,0.8879490277930353
0.3686929757062768,0.8866659338243377
0.3634866615435284,0.8834120100999012
0.36783124588002636,0.8868380575697649
0.3586419074826942,0.8872651356993737
0.3660331758760848,0.8852026804350214
0.3684904416611734,0.8890353768402549
0.36844996155113696,0.8898165439964847
0.36844996155113696,0.8845435570690982
0.3697636063771303,0.8919186366135239
0.3588448446250137,0.8873394092456353
0.363556434773052,0.8839432904714803
0.3726803557702866,0.890304161633908
0.3754667252361081,0.8855699538765649
0.3622678826502582,0.8824305021426216
0.3614404918752745,0.8841677646025472
0.3673850890697163,0.8836595557510446
0.36623433721697074,0.8877775335238514
0.36074766355140186,0.8871907641561297
0.367986798679868,0.8837183718371837
0.35762171667216175,0.891636443565227
0.36455584872471414,0.8856640281442393
0.3667032967032967,0.8876923076923077
0.3708667472261892,0.888498297264638
0.3675420283485331,0.8868256235578508
0.36119960452598043,0.8821267713940459
0.36998350742166025,0.891039032435404
0.3676002196595277,0.885777045579352
0.37410704473019013,0.8891086932629959
0.3637662052296199,0.8881564491320589
0.3634964266080264,0.8869708631115998
0.3705288567039719,0.8891814790432302
0.3649153660145087,0.883930534183337
0.3698901098901099,0.8875824175824176
0.3676696683505381,0.8878761256314518
0.3637262440953532,0.8866307810611886
0.3729111697449428,0.8910510114335972
0.37151328794201627,0.8858994069844058
0.367443394152561,0.8898659045944164
0.36899923102273974,0.8858618038009447
0.37402483243599605,0.8870453796286122
0.37013415438750824,0.8884979107103584
0.3584056220489733,0.8883276600417261
0.3627677100494234,0.8842394288852279
0.3639859371566689,0.8835420786640299
0.36336633663366336,0.8842684268426843
0.37241758241758244,0.8904395604395604
0.36599297012302284,0.8868629173989455
0.3616086144379739,0.8862762333809472
0.36761151395297736,0.8870577894968139
0.36523458960553784,0.8837490385671904
0.37140030775994726,0.8850296768520554
0.367443394152561,0.8892064189931853
0.3633366303989449,0.8913067370040664
0.371444261394838,0.8867655134541461
0.3618681318681319,0.8887912087912088
0.3617091388400703,0.8844463971880492
0.37376400791034936,0.8877169852779608
0.36115992970123023,0.8864235500878734
0.3679411118435509,0.8872775214238628
0.3697682082829836,0.8873997583214325
0.3698494670915284,0.8957257444236897
0.36272787173292337,0.889084120360202
0.36532337762160977,0.8870099923136049
0.36273647162340517,0.885943686757589
0.36568476588261156,0.8855792481864146
0.36615384615384616,0.8914285714285715
0.36675085099374105,0.8864609640935545
0.36710251620701023,0.8875947698055159
0.3692375398833755,0.8859060402684564
0.36676186291739893,0.8901581722319859
0.36638120333772506,0.8884497145366711
0.37747252747252746,0.8884615384615384
0.3620784356805449,0.888498297264638
0.36736934563021517,0.8858146684233641
0.36770363856216337,0.8847971858854567
0.37051267976726315,0.8868152376770227
0.370712401055409,0.8866534740545294
0.36264702649225017,0.8888644608112565
0.3662714097496706,0.8893280632411067
0.37259430331023863,0.8870559771252612
0.36973496095897945,0.8879357747718025
0.36554298890962994,0.8873394092456353
0.36075115308587746,0.8882055787392927
0.36860030762469786,0.8892551087673038
0.37501373475442257,0.8940775738929788
0.370850736425588,0.8864585623213893
0.363776239147159,0.8866908451478185
0.3661646696713202,0.889633945256678
0.36295644522657283,0.8880334359876815
0.3711555360281195,0.890268014059754
0.36814936847885776,0.8880834706205382
0.373956043956044,0.8861538461538462
0.3598110305427379,0.8863985937156669
0.3751373928335898,0.8849197625851836
0.3687451886066205,0.8889255471241615
0.36698154657293497,0.8848857644991213
0.3653148697659083,0.8846027035938016
0.37390158172231985,0.8893892794376098
0.3611904238963321,0.8837030529321327
0.3692763808059734,0.8875590205336554
0.37083836940995496,0.8855070871332821
0.36530432871896285,0.8852999340804218
0.36761151395297736,0.8867281916062404
0.36261805403030967,0.8838128706347463
0.37688166135589496,0.8861663553455664
0.36189848384970336,0.8846407382992749
0.3686580276740611,0.8850208653634966
0.3645650263620387,0.8856546572934973
0.36753075571177507,0.8871924428822495
0.37054945054945054,0.8873626373626373
0.37116800351609713,0.887155257663993
0.36685350038465764,0.8876799648313002
0.3651438611904239,0.890401932791566
0.3671720500988794,0.8862887277521424
0.3625673150895703,0.8874601604571931
0.3671386236417517,0.8856327516189222
0.3697802197802198,0.8846153846153846
0.37112381790191334,0.8891576863866285
0.36676186291739893,0.8899384885764499
0.3749450549450549,0.8861538461538462
0.3662451896646509,0.8870808136338647
0.3695652173913043,0.8876811594202898
0.3710297834926915,0.886580942960765
0.36093115186120567,0.8876688261776655
0.36050087873462217,0.8853251318101933
0.3631370826010545,0.8843365553602812
0.3657839797824415,0.890781232831557
0.3641656596726354,0.884323849280457
0.3653444676409186,0.8884737940885616
0.3698945981554677,0.8891084760649978
0.3665237938234971,0.8850423123420156
0.3655536028119508,0.8865333919156415
0.3651753325272068,0.8838078487413433
0.37321310754343523,0.8861886958434132
0.3719398397189593,0.886595674607531
0.3623969213853766,0.8907091808686092
0.370989010989011,0.8872527472527473
0.36253842775581907,0.8911945542380325
0.3708791208791209,0.8856043956043956
0.3609675645959318,0.8886201209455745
0.3676696683505381,0.8902921150889523
0.3637263528376595,0.8868235811702596
0.3695652173913043,0.8888888888888888
0.3723357503845309,0.8869479235332894
0.37097660112050973,0.8900362517851258
0.36228860092246873,0.8872172194157698
0.371883580450302,0.8818231740801757
0.36842683060709186,0.886595674607531
0.37144113443992527,0.8889743871606024
0.36818980667838314,0.8874121265377856
0.3687795232340986,0.889486982313523
0.3754116355653128,0.8888035126234907
0.37215690583452365,0.8852873310625206
0.36431553504724234,0.8842012744451769
0.3641954969796815,0.8874244920373421
0.3669634025717112,0.8835036817232663
0.36211821577675235,0.8837618105910788
0.36787792293336263,0.889669557580415
0.3631370826010545,0.8890597539543058
0.36475635243647564,0.8929710702892971
0.3641954969796815,0.8872048325096101
0.36685350038465764,0.8837234860973734
0.37107401713156163,0.889743026575884
0.3663333699593451,0.8885836721239424
0.3652852588765527,0.8834780696933054
0.367808519982433,0.8866930171277997
0.36261805403030967,0.8863386777948605
0.3653148697659083,0.8898780085723705
0.36115992970123023,0.8846660808435852
0.3643359718557608,0.8822559366754618
0.36843262255440756,0.8890965047263135
0.37211348141631845,0.8880580602595117
0.3628075571177504,0.8867530755711776
0.3658831282952548,0.8897188049209139
