corrected_dist,corrected_nearmiss
0.6880079068745882,0.924445420601801
0.6958383660920171,0.9276380805973428
0.6950884518184814,0.925392813976486
0.6911667765326301,0.925730608657438
0.6965502087453307,0.9260602065480116
0.6882275422798155,0.9242257851965736
0.6980551587737611,0.9260520821887704
0.6917161063502527,0.9245220830586685
0.6943773336261806,0.9256534153305512
0.6913444639718805,0.9253075571177504
0.6935413005272407,0.9273945518453428
0.6953846153846154,0.9274725274725276
0.6957477200307659,0.9277002527194814
0.695351137487636,0.9273546543576218
0.6970129584889084,0.9278497693828244
0.6940232915842672,0.9258404746209624
0.694911528739422,0.9266952412353006
0.6921303918340468,0.9251454286027878
0.6941758241758241,0.9254945054945056
0.699472179458984,0.9281944138992744
0.6966168717047452,0.9283831282952548
0.696923076923077,0.9253846153846154
0.6962067069818582,0.925563496426608
0.6965305226174792,0.9263285024154588
0.6959006484229037,0.926145730300033
0.693642253211815,0.9256615790051608
0.6900263620386643,0.9250878734622144
0.6907952548330404,0.9256370826010544
0.6971761344907154,0.9289089111086694
0.6905415796990003,0.9244205207074592
0.695308207889243,0.927810130754862
0.6981774264382961,0.927536231884058
0.6919441696889768,0.9252665128036048
0.6920035149384886,0.9260764499121266
0.6912168846872595,0.9238210399032648
0.6941939740488234,0.9261051242577524
0.6959051487539796,0.9257876825118015
0.6962067069818582,0.9279824079164376
0.696923076923077,0.926043956043956
0.6958717610891524,0.9276460254721124
0.6964835164835165,0.9246153846153846
0.6949972512369433,0.9267729521715228
0.6969031407862948,0.9278497693828244
0.6936867575890893,0.927188737351518
0.696969696969697,0.9276460254721124
0.6973192704900022,0.9269391342562074
0.6991101834560035,0.9278259914313962
0.6942675159235668,0.9262025038436196
0.6901702361339923,0.9232289950576608
0.695575804149742,0.9257876825118015
0.6980323183467078,0.9267890513356052
0.695518453427065,0.9264059753954306
0.6972426672525541,0.9284851147973197
0.6985729967069155,0.9266739846322722
0.6946489396769586,0.9255026920118667
0.6900681168973852,0.9246319490221928
0.6944535969247666,0.9263042284459088
0.6901857346961204,0.9235080778107484
0.6903977147879586,0.9243023511316194
0.6974420902404216,0.9279833132067188
0.6945298769771528,0.9275043936731108
0.7009129908700913,0.929270707292927
0.6956617243272927,0.9267435475013728
0.6913946587537092,0.923617979997802
0.6985504063254997,0.9282890401932792
0.6976156466322382,0.9272607405779584
0.6928657799274486,0.9241508189513026
0.6933465085638999,0.92610891523935
