corrected_nz_dist,corrected_nz_nearmiss
0.6517285531370038,0.9144686299615877
0.6541218637992832,0.9162826420890937
0.6508648302370276,0.9139013452914798
0.6578745198463508,0.9180537772087067
0.6564220770905366,0.9159943654757331
0.6454999359877096,0.9106388426577903
0.6522741832158873,0.9149263292761051
0.6511717249327699,0.9152260212575234
0.654668886896375,0.9150762136544127
0.6553976181329235,0.9172749391727494
0.6471717430253391,0.9138725364729972
0.6491228070175439,0.9121526443846844
0.6464866248560092,0.9147574555228465
0.6499807963128921,0.9137114325950583
0.6474203046985021,0.9144795800793752
0.6538165983606558,0.9171362704918032
0.6541960281870596,0.9144138372837924
0.6517674180327869,0.9154713114754098
0.6555213937996412,0.9155777606968998
0.6554019457245264,0.9144905273937532
0.6492059426229508,0.9135502049180327
0.6581306017925737,0.9175416133162612
0.6506980914563852,0.9145638529524786
0.6495901639344263,0.9118852459016393
0.6512163892445583,0.9149807938540333
0.6503773826276065,0.9132659588077268
0.6495967225707335,0.9131993342721803
0.6489947496478422,0.913305160711999
0.6479774705581157,0.9138504864311316
0.6504419111054183,0.9143076726015115
0.6504866803278688,0.9150870901639344
0.647887323943662,0.912291933418694
0.6448227313451939,0.9118136439267887
0.6570586728157828,0.9172431462977197
0.6486867392696989,0.9139013452914798
0.6498911512357536,0.9140735049302088
0.6475409836065574,0.9131659836065574
0.6500960922485586,0.9130044843049328
0.6505823627287853,0.9130935620120312
0.6529645281085926,0.9150979638878217
0.653398182516319,0.9168053244592346
0.6460573476702509,0.9116743471582182
0.6574465360481496,0.9157382507363299
0.6497247471514531,0.9157598258865702
0.6520681265206812,0.9152260212575234
0.6535997950294645,0.9148091211888291
0.6534374599923185,0.9163999487901677
0.6508769683779285,0.9158878504672897
0.6495901639344263,0.9138063524590164
0.6507550550294343,0.9159201433324802
0.6510823619828359,0.9155885743563469
0.652112676056338,0.9160051216389244
0.6509869264291207,0.9152781338118431
0.6509929532351058,0.9158231902626521
0.6535160753170232,0.9159728448827975
0.6484375,0.9132940573770492
0.6516508830304582,0.9165600204760685
0.6459213727750032,0.9127929312331925
0.651517091281526,0.9149916784022533
0.6524077868852459,0.9175204918032787
0.6482334869431644,0.9139784946236559
0.6543336320573551,0.9174241454359237
0.6492957746478873,0.9142125480153649
0.6504419111054183,0.913026770846676
0.6456360378807269,0.9134886101868441
0.6500256016385049,0.9147465437788018
0.6515616999487968,0.9157706093189965
0.6525857654889913,0.916410650281618
0.6532154752754291,0.9153215475275429
0.65231872918268,0.9159620804509352
0.6482334869431644,0.9141065028161802
0.6492575524833589,0.9133384536610343
0.6494620901639344,0.9150870901639344
0.6533879851415396,0.9157166645318304
0.6508444216990789,0.9153019447287615
0.647156762295082,0.9136782786885246
0.6481884521828191,0.9142235309179363
0.6516508830304582,0.9152802661888917
0.6499295504034841,0.9149481234789292
0.654412706545408,0.9154604841808633
0.652112676056338,0.9166453265044814
0.6520179372197309,0.9139013452914798
0.6592858057084346,0.9202611032893895
0.6499359795134443,0.9144686299615877
0.65159472268477,0.9123863199692583
0.650748943797209,0.9138394571757777
0.6489497950819673,0.9141905737704918
0.6590239528628155,0.9187908287434354
0.6498975934459805,0.9148745519713262
0.6594110115236875,0.9183098591549296
0.6544569672131147,0.9168801229508197
0.651812011781278,0.9144576770393136
0.6492193498848221,0.9124648067571026
0.6518565941101152,0.9157490396927017
0.6544616566380745,0.9157598258865702
0.6505376344086021,0.9126984126984127
0.6457559851491487,0.9112789655613878
0.6486105775387374,0.9130490459725957
0.6535604508196722,0.9154713114754098
0.6611168032786885,0.9198258196721312
0.6543731591753106,0.9175310539121526
0.6476836447402099,0.9124648067571026
0.6487836107554418,0.9138284250960307
0.6550973360655737,0.9172643442622951
0.6580025608194622,0.9183098591549296
